"","Team1","Team2","Team1_Batting_Run_Rate","Team1_Batting_Average","Team1_Batting_Wicket_Rate","Team1_Batting_Index","Team2_Batting_Run_Rate","Team2_Batting_Average","Team2_Batting_Wicket_Rate","Team2_Batting_Index","Team1_Bowling_Economy_Rate","Team1_Bowling_Average","Team1_Bowling_Strike_Rate","Team1_Bowling_Index","Team2_Bowling_Economy_Rate","Team2_Bowling_Average","Team2_Bowling_Strike_Rate","Team2_Bowling_Index","Toss_Winner"
"18","DC","KKR",0.194308230969822,1.16584938581893,0.055225606317273,8.49237487715579,0.200722572676388,1.20433543605833,0.036137070485174,8.99418826982642,16.7222222222222,1.20433543605833,0.036137070485174,20.556895844825,15.9722222222222,1.16584938581893,0.055225606317273,18.9563741284174,1
"19","DC","KTK",0.172,1.032,0.056,6.6564,0.119741100323625,0.718446601941748,0.0970873786407767,3.12735579668761,8.22222222222222,0.718446601941748,0.0970873786407767,5.90722761596548,14.3333333333333,1.032,0.056,14.792,0
"20","DC","KXIP",0.236158807734941,1.41695284640965,0.0463861324157206,12.334005084798,0.224580599060748,1.34748359436449,0.0475474570258384,11.3186893416007,17.7777777777778,1.34748359436449,0.0475474570258384,24.3054892638971,19.2592592592593,1.41695284640965,0.0463861324157206,27.4089001884401,0
"21","DC","KXIP",0.218965594765678,1.31379356859407,0.0507651777998478,10.8348629768523,0.226157075794021,1.35694245476413,0.0423465724821183,11.5172624645682,18.6666666666667,1.35694245476413,0.0423465724821183,25.7824191494478,17.9444444444444,1.31379356859407,0.0507651777998478,24.0774732818939,1
"22","DC","MI",0.156528095601322,0.939168573607933,0.0873379099923722,5.34119193865671,0.1915609778513,1.1493658671078,0.041528811690102,8.68232517812314,15.5,1.1493658671078,0.041528811690102,19.0391201789051,11.9444444444444,0.939168573607933,0.0873379099923722,11.2758496482753,0
"23","DC","MI",0.214298678850177,1.28579207310106,0.0569432449449794,10.8194726484578,0.204069979228811,1.22441987537287,0.0528923038149501,9.27731951588578,17.0138888888889,1.22441987537287,0.0528923038149501,21.1391207119402,16.1111111111111,1.28579207310106,0.0569432449449794,20.9135086431978,1
"24","DC","PW",0.21885302352888,1.31311814117328,0.0412545725511448,10.6620046402926,0.207210343366516,1.2432620601991,0.0511810693618325,9.58349498067809,16.8055555555556,1.2432620601991,0.0511810693618325,21.0494099903514,17.6944444444444,1.31311814117328,0.0412545725511448,23.6933436450948,1
"25","DC","RR",0.209994902837017,1.2599694170221,0.0585507797482901,9.93162560375023,0.22330191096724,1.33981146580344,0.0480474701458161,11.4600458192181,17.4222222222222,1.33981146580344,0.0480474701458161,24.1727504102074,17.2444444444444,1.2599694170221,0.0585507797482901,22.5008758675659,0
"26","DC","RR",0.218431330472854,1.31058798283712,0.0462599905117166,10.7456706239741,0.21879215838514,1.31275295031084,0.0504128799649634,10.9811268487146,16.75,1.31275295031084,0.0504128799649634,22.7701301105455,18.0833333333333,1.31058798283712,0.0462599905117166,24.1074062026737,1
"27","DD","CSK",0.1910457836748,1.1462747020488,0.0517897892692302,8.46988047377964,0.217653398678078,1.30592039206847,0.039842249275405,10.6938982517187,17.4888888888889,1.30592039206847,0.039842249275405,23.4101442901704,14.9333333333333,1.1462747020488,0.0517897892692302,18.0756171959649,0
"28","DD","CSK",0.225079151289915,1.35047490773949,0.0577962731950725,11.355071109765,0.227783401812513,1.36670041087508,0.0591212518576799,12.0536528018183,18.7962962962963,1.36670041087508,0.0591212518576799,26.7858951151519,16.9444444444444,1.35047490773949,0.0577962731950725,23.1275235675797,1
"29","DD","DC",0.236202449146578,1.41721469487947,0.0448781914711099,12.7595257301812,0.224440491001796,1.34664294601077,0.054792686391562,11.1382314654151,18.1111111111111,1.34664294601077,0.054792686391562,24.576166131724,18.0864197530864,1.41721469487947,0.0448781914711099,25.9327215578488,0
"30","DD","DC",0.226434426229508,1.35860655737705,0.0412568306010929,11.2532786885246,0.216937669376694,1.30162601626016,0.0565853658536585,10.5770325203252,17.9444444444444,1.30162601626016,0.0565853658536585,23.5045167118338,18.2777777777778,1.35860655737705,0.0412568306010929,25.0072859744991,1
"31","DD","GL",0.235693123343209,1.41415874005925,0.0300951192889443,12.2845921886609,0.219405809760577,1.31643485856346,0.0532486729825976,10.6247950681986,17.8333333333333,1.31643485856346,0.0532486729825976,23.610655707108,17.8333333333333,1.41415874005925,0.0300951192889443,25.2180726648994,1
"32","DD","KKR",0.202724097170953,1.21634458302572,0.0594933438640489,9.24898905411828,0.207294090419294,1.24376454251577,0.040500248941467,9.59225068589378,16.5353535353535,1.24376454251577,0.040500248941467,20.8353862790526,16.1414141414141,1.21634458302572,0.0594933438640489,20.1052208634302,0
"33","DD","KKR",0.212979012758442,1.27787407655065,0.0460304317376289,10.1611019482687,0.202596504067092,1.21557902440255,0.0606215459156636,9.19125825215498,15.1851851851852,1.21557902440255,0.0606215459156636,18.5710797165046,15.6666666666667,1.27787407655065,0.0460304317376289,20.0543754684558,1
"34","DD","KTK",0.186666666666667,1.12,0.048,7.84,0.232673267326733,1.3960396039604,0.0297029702970297,12.302599009901,15.6666666666667,1.3960396039604,0.0297029702970297,21.8712871287129,15.5555555555556,1.12,0.048,17.4222222222222,0
"35","DD","KTK",0.209333333333333,1.256,0.056,9.8596,0.173976608187135,1.04385964912281,0.087719298245614,6.53785780240074,13.2222222222222,1.04385964912281,0.087719298245614,13.8021442495127,17.4444444444444,1.256,0.056,21.9102222222222,1
"36","DD","KXIP",0.206203372051361,1.23722023230816,0.055558969312435,9.794745540537,0.211306418962593,1.26783851377556,0.0474288304973684,10.0708575278719,16.3650793650794,1.26783851377556,0.0474288304973684,21.2219598265044,16.8095238095238,1.23722023230816,0.055558969312435,21.9893795847965,0
"37","DD","KXIP",0.221944085387726,1.33166451232636,0.0430251452887152,11.2895829809181,0.21062342488172,1.26374054929032,0.0566455711131796,10.3310288310014,15.3308080808081,1.26374054929032,0.0566455711131796,19.5299088757794,15.0646464646465,1.33166451232636,0.0430251452887152,19.9587614238379,1
"38","DD","MI",0.220932662328183,1.3255959739691,0.0378280270593939,11.0976798552559,0.21246049030114,1.27476294180684,0.053836229241244,10.3679014196046,17.6527777777778,1.27476294180684,0.053836229241244,23.2291926419836,17.7638888888889,1.3255959739691,0.0378280270593939,24.1690984001027,0
"39","DD","MI",0.199345746101479,1.19607447660888,0.0641477176491506,8.92399568057525,0.219587024186593,1.31752214511956,0.0534846574987855,11.0778427445767,18.0222222222222,1.31752214511956,0.0534846574987855,24.9423937518113,15.2,1.19607447660888,0.0641477176491506,18.7279516272708,1
"40","DD","PW",0.213698455103826,1.28219073062296,0.0434456016658632,10.2359995179174,0.212579042457091,1.27547425474255,0.0299457994579946,9.97749322493225,17.2962962962963,1.27547425474255,0.0299457994579946,22.1722071665161,16.5185185185185,1.28219073062296,0.0434456016658632,21.2970752167884,0
"41","DD","PW",0.248340333288172,1.49004199972903,0.0576141444248747,13.5209727679176,0.246754171754172,1.48052503052503,0.0313797313797314,13.3595470666899,21.0555555555556,1.48052503052503,0.0313797313797314,31.1722764889432,20.1111111111111,1.49004199972903,0.0576141444248747,30.0466061509281,1
"42","DD","RCB",0.204675709412128,1.22805425647277,0.0485154641167154,9.46545432865123,0.225207133572033,1.3512428014322,0.0420261530065344,11.3442911730779,16.7777777777778,1.3512428014322,0.0420261530065344,22.6049683519179,17.0138888888889,1.22805425647277,0.0485154641167154,21.5286505907333,0
"43","DD","RCB",0.23068738457344,1.38412430744064,0.0512006864792589,12.0002656508138,0.23278633746785,1.3967180248071,0.0419326124301656,12.23034745107,19,1.3967180248071,0.0419326124301656,27.0637018876368,18.7222222222222,1.38412430744064,0.0512006864792589,26.3201877102948,1
"44","DD","RPS",0.188949485822469,1.13369691493481,0.0521492190525365,7.9203399011599,0.203526946804796,1.22116168082877,0.0194389477360028,9.39121173320917,13.4444444444444,1.22116168082877,0.0194389477360028,17.1715361036744,15.7222222222222,1.13369691493481,0.0521492190525365,18.1474370007028,0
"45","DD","RR",0.22645452879321,1.35872717275926,0.0371323348428512,11.3167508199154,0.214329924170683,1.2859795450241,0.0519040243551702,10.2490831345024,17.3333333333333,1.2859795450241,0.0519040243551702,22.5676762791959,17.1851851851852,1.35872717275926,0.0371323348428512,23.3546239916989,0
"46","DD","RR",0.203660119364495,1.22196071618697,0.0521372142423171,9.40272701918281,0.219714893251749,1.31828935951049,0.0458491745433566,10.9315261758882,17.6111111111111,1.31828935951049,0.0458491745433566,23.7130726672398,16.4555555555556,1.22196071618697,0.0521372142423171,20.5200172180496,1
"47","DD","SRH",0.219041859840086,1.31425115904052,0.0411431387041143,10.6020896324666,0.238892591111703,1.43335554667022,0.0357945710604647,12.5274943355991,15.7851851851852,1.43335554667022,0.0357945710604647,22.580604696393,17.7777777777778,1.31425115904052,0.0411431387041143,23.5601991832591,0
"48","DD","SRH",0.184607366707367,1.1076442002442,0.0479495726495726,7.91489268066381,0.191244309942873,1.14746585965724,0.0587601207908084,8.23382295248443,14.7333333333333,1.14746585965724,0.0587601207908084,17.4397229076518,14.9333333333333,1.1076442002442,0.0479495726495726,17.4805600868268,1
"49","GL","RPS",0.24188790560472,1.45132743362832,0.0265486725663717,13.2232055063913,0.226388888888889,1.35833333333333,0.0416666666666667,11.0704166666667,18.1111111111111,1.35833333333333,0.0416666666666667,24.6009259259259,18.2222222222222,1.45132743362832,0.0265486725663717,26.4464110127827,0
"50","GL","RPS",0.257217847769029,1.54330708661417,0.0551181102362205,14.4041994750656,0.26,1.56,0.024,15.21,21.6666666666667,1.56,0.024,33.8,21.7777777777778,1.54330708661417,0.0551181102362205,33.6097987751531,1
"51","GL","SRH",0.188975609756098,1.13385365853659,0.0563468834688347,8.08551219512195,0.219620739124285,1.31772443474571,0.0313390313390313,10.9163481079495,15.8888888888889,1.31772443474571,0.0313390313390313,21.0735722993406,15.6666666666667,1.13385365853659,0.0563468834688347,17.9678048780488,0
"52","KKR","GL",0.189712737127371,1.13827642276423,0.048260162601626,8.1491837398374,0.242423461498815,1.45454076899289,0.0454076899288733,13.1242945826236,16.0555555555556,1.45454076899289,0.0454076899288733,23.4618939628217,15.6666666666667,1.13827642276423,0.048260162601626,18.1092971996387,0
"53","KKR","KTK",0.181010928961749,1.08606557377049,0.0655737704918033,7.2125,0.193430894308943,1.16058536585366,0.0484552845528455,8.40866341463414,16,1.16058536585366,0.0484552845528455,18.685918699187,14.7222222222222,1.08606557377049,0.0655737704918033,16.0277777777778,1
"54","KKR","KXIP",0.227894697718609,1.36736818631165,0.0463653190219909,11.5564958204455,0.212464375657096,1.27478625394257,0.054542988422362,10.0985175305902,17.4603174603175,1.27478625394257,0.054542988422362,22.6227719230695,17.968253968254,1.36736818631165,0.0463653190219909,24.689889223128,0
"55","KKR","KXIP",0.217743802878265,1.30646281726959,0.0414194728145223,10.6685862641255,0.209470448792853,1.25682269275712,0.0541739285092026,10.0219930344514,17.0648148148148,1.25682269275712,0.0541739285092026,22.0584806194846,16.4722222222222,1.30646281726959,0.0414194728145223,22.0552107524168,1
"56","KKR","MI",0.194780548147914,1.16868328888748,0.0569345132340329,8.65997627294544,0.229499579208592,1.37699747525155,0.0468551795139633,12.0527148087042,17.3939393939394,1.37699747525155,0.0468551795139633,24.2201760611857,15.3434343434343,1.16868328888748,0.0569345132340329,18.7913621013178,0
"57","KKR","MI",0.213800068373437,1.28280041024062,0.0419231391066885,10.193028582596,0.207767924782284,1.2466075486937,0.0352823782285457,9.67189410598806,16.7936507936508,1.2466075486937,0.0352823782285457,21.1685711476415,17.3333333333333,1.28280041024062,0.0419231391066885,22.3630193687509,1
"58","KKR","PW",0.199463143516858,1.19677886110115,0.0395680746679374,8.81797797729676,0.173246873144234,1.0394812388654,0.06017019800011,6.83235238635281,14.2,1.0394812388654,0.06017019800011,15.3547446160154,16,1.19677886110115,0.0395680746679374,19.2409179921751,1
"59","KKR","RPS",0.323529411764706,1.94117647058824,0.0588235294117647,25.6235294117647,0.158950617283951,0.953703703703704,0.0555555555555556,5.45730452674897,11.4444444444444,0.953703703703704,0.0555555555555556,10.9146090534979,13.2,1.94117647058824,0.0588235294117647,25.6235294117647,0
"60","KKR","RPS",0.217741935483871,1.30645161290323,0.0645161290322581,10.5822580645161,0.222222222222222,1.33333333333333,0.0416666666666667,10.6666666666667,17.7777777777778,1.33333333333333,0.0416666666666667,23.7037037037037,18,1.30645161290323,0.0645161290322581,23.5161290322581,1
"61","KKR","RR",0.20491863260772,1.22951179564632,0.0512858810605385,9.22583931163187,0.217121729384289,1.30273037630574,0.0500004085559007,10.6438326096369,17.6527777777778,1.30273037630574,0.0500004085559007,23.5400387986171,16.5,1.22951179564632,0.0512858810605385,20.4246148333788,0
"62","KKR","RR",0.18756557232282,1.12539343393692,0.0512415388563451,8.0097062508435,0.192476484471692,1.15485890683015,0.0561370108107059,8.46382108643361,15.6666666666667,1.15485890683015,0.0561370108107059,18.8506763502816,14.9047619047619,1.12539343393692,0.0512415388563451,17.2732176395048,1
"63","KKR","SRH",0.219885939361656,1.31931563616994,0.0373616901589212,10.6685386135192,0.188713048301758,1.13227828981055,0.064147209421403,7.91599547887255,15.6944444444444,1.13227828981055,0.064147209421403,17.8027832679069,17.5,1.31931563616994,0.0373616901589212,23.1727750044055,0
"64","KKR","SRH",0.227631463091731,1.36578877855038,0.0553112042018415,11.7578909696479,0.20802576680935,1.2481546008561,0.0506800478044239,9.70418083726415,16.9333333333333,1.2481546008561,0.0506800478044239,21.3906672676945,15.8222222222222,1.36578877855038,0.0553112042018415,21.9529887191151,1
"65","KTK","PW",0.200542005420054,1.20325203252033,0.0650406504065041,8.90406504065041,0.204607046070461,1.22764227642276,0.0487804878048781,9.26869918699187,16.7777777777778,1.22764227642276,0.0487804878048781,20.5971093044264,16.4444444444444,1.20325203252033,0.0650406504065041,19.7868112014453,1
"66","KTK","RR",0.14769647696477,0.886178861788618,0.0813008130081301,4.82967479674797,0.215116279069767,1.2906976744186,0.0232558139534884,10.2333887043189,12.3333333333333,1.2906976744186,0.0232558139534884,15.9186046511628,12.1111111111111,0.886178861788618,0.0813008130081301,10.7326106594399,0
"67","KTK","RR",0.340277777777778,2.04166666666667,0.0416666666666667,25.0104166666667,0.14306784660767,0.858407079646018,0.0884955752212389,4.62586037364798,10.7777777777778,0.858407079646018,0.0884955752212389,9.25172074729597,12.25,2.04166666666667,0.0416666666666667,25.0104166666667,1
"68","KXIP","GL",0.213390181561784,1.2803410893707,0.0651771549444738,10.0858441300899,0.21260659854305,1.2756395912583,0.0595211456701723,10.1760815245767,16.2777777777778,1.2756395912583,0.0595211456701723,21.1272759669493,17.5,1.2803410893707,0.0651771549444738,22.4129869557553,0
"69","KXIP","KTK",0.255649717514124,1.53389830508475,0.0338983050847458,14.6123996431757,0.229974160206718,1.37984496124031,0.0542635658914729,11.6958287190845,19.7777777777778,1.37984496124031,0.0542635658914729,27.2902670111972,20.1111111111111,1.53389830508475,0.0338983050847458,30.8483992467043,1
"70","KXIP","MI",0.225354604047977,1.35212762428786,0.0548450042930952,11.3089191951796,0.207505070345307,1.24503042207184,0.0604403721494884,9.72970145313191,16.6018518518519,1.24503042207184,0.0604403721494884,21.1297008413842,18.3425925925926,1.35212762428786,0.0548450042930952,24.9734437006703,0
"71","KXIP","MI",0.194290629684569,1.16574377810741,0.0532597713528977,8.51193442427382,0.215235886855044,1.29141532113027,0.04246350820256,10.5086149281573,17.1666666666667,1.29141532113027,0.04246350820256,22.7387742798598,16.1851851851852,1.16574377810741,0.0532597713528977,19.3081079429362,1
"72","KXIP","PW",0.204999301773495,1.22999581064097,0.045245077503142,9.59190057254573,0.179740957966764,1.07844574780059,0.0613836310317249,7.58064516129032,14.7222222222222,1.07844574780059,0.0613836310317249,16.8458781362007,13.5555555555556,1.22999581064097,0.045245077503142,16.5053297956524,0
"73","KXIP","PW",0.188833595387841,1.13300157232704,0.0459921383647799,8.20006881705512,0.20572034375722,1.23432206254332,0.0496871508620483,9.74186464001865,14.8055555555556,1.23432206254332,0.0496871508620483,18.7492256176634,14.8055555555556,1.13300157232704,0.0459921383647799,17.6001035988819,1
"74","KXIP","RPS",0.223684210526316,1.34210526315789,0.0350877192982456,10.8074792243767,0.205962059620596,1.23577235772358,0.0569105691056911,9.39186991869919,16.8888888888889,1.23577235772358,0.0569105691056911,20.8708220415538,17,1.34210526315789,0.0350877192982456,22.8157894736842,0
"75","KXIP","RPS",0.233062330623306,1.39837398373984,0.0569105691056911,12.0260162601626,0.227034120734908,1.36220472440945,0.047244094488189,11.2219722534683,19.2222222222222,1.36220472440945,0.047244094488189,26.1846019247594,19.1111111111111,1.39837398373984,0.0569105691056911,26.7244805781391,1
"76","KXIP","RR",0.223671926880789,1.34203156128473,0.05151977054068,11.5026213255525,0.21584265920934,1.29505595525604,0.0466396148319515,10.4155259982223,17.4074074074074,1.29505595525604,0.0466396148319515,22.8355703738291,18.4814814814815,1.34203156128473,0.05151977054068,25.8188336353253,0
"77","KXIP","RR",0.215421519099574,1.29252911459745,0.0590806798121419,10.4713604400677,0.239012432291533,1.4340745937492,0.039991477557734,12.930996114438,19.4074074074074,1.4340745937492,0.039991477557734,28.4170690405707,17.7530864197531,1.29252911459745,0.0590806798121419,23.4946127415285,1
"78","KXIP","SRH",0.231703674563627,1.39022204738176,0.0512063991607658,12.1322919398549,0.210861495135689,1.26516897081413,0.0558700219623973,10.1412719747397,16.7407407407407,1.26516897081413,0.0558700219623973,21.7529441884281,19.1111111111111,1.39022204738176,0.0512063991607658,26.9606487552331,0
"79","KXIP","SRH",0.213024219417444,1.27814531650467,0.0576545094056773,10.8201726187598,0.221875547672498,1.33125328603499,0.0429721645234296,10.9605603790171,18.0444444444444,1.33125328603499,0.0429721645234296,24.5360599401841,16.9555555555556,1.27814531650467,0.0576545094056773,23.0720103862749,1
"80","MI","GL",0.208498687664042,1.25099212598425,0.063496062992126,9.75050828646419,0.228670202460525,1.37202121476315,0.0462438244696309,11.8463929655462,17.7777777777778,1.37202121476315,0.0462438244696309,24.6609310923827,17.5,1.25099212598425,0.063496062992126,22.0937637795276,0
"81","MI","KTK",0.240740740740741,1.44444444444444,0.0158730158730159,12.5185185185185,0.253443526170799,1.52066115702479,0.0165289256198347,13.9900826446281,20.4444444444444,1.52066115702479,0.0165289256198347,31.089072543618,20.2222222222222,1.44444444444444,0.0158730158730159,29.2098765432099,0
"82","MI","PW",0.184173109393051,1.1050386563583,0.0414494832029466,7.59385427044016,0.173842021332538,1.04305212799523,0.0714368115495399,6.69034561335235,13.6666666666667,1.04305212799523,0.0714368115495399,14.3417428475071,14.8148148148148,1.1050386563583,0.0414494832029466,16.6491108543894,0
"83","MI","PW",0.182107264621033,1.0926435877262,0.0567138735903488,7.86012654078154,0.174354790142884,1.0461287408573,0.0617686361195409,6.74904371982788,14.4444444444444,1.0461287408573,0.0617686361195409,15.1960916682046,14.962962962963,1.0926435877262,0.0567138735903488,17.4669478684034,1
"84","MI","RPS",0.198758018448284,1.1925481106897,0.0405955892681556,9.13855611074322,0.218461143444026,1.31076686066416,0.0251198219787744,10.4917689636622,15.8333333333333,1.31076686066416,0.0251198219787744,20.6460116398494,15.6666666666667,1.1925481106897,0.0405955892681556,19.199321846077,1
"85","MI","RR",0.207183855995405,1.24310313597243,0.0529229088807169,9.92684102662195,0.204674255930986,1.22804553558592,0.0499123316721942,9.37470093071169,17,1.22804553558592,0.0499123316721942,21.2866040881986,17,1.24310313597243,0.0529229088807169,22.1334367475985,0
"86","MI","RR",0.241838095205748,1.45102857123449,0.0396431081343944,13.7027615080445,0.234616260689043,1.40769756413426,0.045634985643649,12.6259661730446,17.6296296296296,1.40769756413426,0.045634985643649,25.4501850693098,18.2592592592593,1.45102857123449,0.0396431081343944,27.7006876734853,1
"87","MI","SRH",0.221747489232343,1.33048493539406,0.0274149511097123,10.9402294023,0.205529598338738,1.23317759003243,0.0391065028161802,9.46938331883928,16.4722222222222,1.23317759003243,0.0391065028161802,20.774841886177,16.6666666666667,1.33048493539406,0.0274149511097123,22.4397349051958,0
"88","MI","SRH",0.182845412212199,1.0970724732732,0.0616646095180753,7.47617735471199,0.212500695817769,1.27500417490661,0.0391144803339925,10.1642747772162,17.1111111111111,1.27500417490661,0.0391144803339925,22.1173629238995,14.8611111111111,1.0970724732732,0.0616646095180753,16.7224239107884,1
"89","PW","RR",0.192921298913385,1.15752779348031,0.0523365366497079,8.24090674679916,0.210132691399008,1.26079614839405,0.035683579042706,9.85405782156153,17,1.26079614839405,0.035683579042706,21.558233558947,15.4074074074074,1.15752779348031,0.0523365366497079,17.9450411406319,0
"90","PW","RR",0.201486247145936,1.20891748287562,0.040138275398502,9.1158205071927,0.231459797033568,1.38875878220141,0.0357979257276681,11.8502049180328,17.1111111111111,1.38875878220141,0.0357979257276681,24.0837887067395,16.8333333333333,1.20891748287562,0.040138275398502,20.9173797381018,1
"91","PW","SRH",0.154309687261632,0.925858123569794,0.0873379099923722,5.16757798386126,0.165398907103825,0.992393442622951,0.0565901639344262,6.08547868852459,13.6111111111111,0.992393442622951,0.0565901639344262,13.5232859744991,11.7777777777778,0.925858123569794,0.0873379099923722,10.9093312992627,1
"92","RCB","CSK",0.212651972542297,1.27591183525378,0.059190176372187,10.5502998216426,0.225289597241081,1.35173758344648,0.0525641655431482,11.5057988177701,17.3525641025641,1.35173758344648,0.0525641655431482,23.7121251248695,16.0876068376068,1.27591183525378,0.059190176372187,20.664825507488,0
"93","RCB","CSK",0.211030024997345,1.26618014998407,0.0463419865032109,9.98618721833159,0.211814811932829,1.27088887159698,0.0526221345458167,10.3610130464558,17.3518518518519,1.27088887159698,0.0526221345458167,23.0083078926946,17.1111111111111,1.26618014998407,0.0463419865032109,22.1486154700906,1
"94","RCB","DC",0.216257464454186,1.29754478672511,0.0461968182330564,10.3678664886159,0.2113590551821,1.2681543310926,0.0581289741537604,10.2546516630717,17.1111111111111,1.2681543310926,0.0581289741537604,22.9477764923682,16.8222222222222,1.29754478672511,0.0461968182330564,22.3917422508679,0
"95","RCB","DC",0.204399629551145,1.22639777730687,0.0625572984952142,9.48783255546509,0.209519213023671,1.25711527814203,0.0427228279195234,9.82502085274766,17.4074074074074,1.25711527814203,0.0427228279195234,22.151210920498,16.5740740740741,1.22639777730687,0.0625572984952142,20.7989638001355,1
